Date,NOVARTIS,PG,MICROSOFT,GE,JOHNSONJ,ATT,EXXON,VOLKSWAGEN,NESTLE ,SAMSUNG,ROYALD,UBS,APPLE,SASOL,PFIZER,3M,JPM,MCDONALDS,CATERPILLAR,DYCOM,NAVISTAR,PARKERH,BOEING
14.08.87,3.128,6.3107,0.3594,5.1262,6.2812,10.4062,12.1563,20.394,3.171,0.29,8.88,8.524,1.75,7.21,3.1458,19.7312,14.7083,7.4375,8.1875,3.951,75,12.0012,11.5006
17.08.87,3.15,6.3262,0.362,5.2163,6.3516,10.4375,12.2344,20.686,3.192,0.29,8.65,8.485,1.7679,7.09,3.1198,19.6711,14.875,7.6094,8.3125,3.951,78.75,11.816,11.5839
18.08.87,3.176,6.1867,0.3559,5.0861,6.3437,10.3125,12.1875,21.132,3.222,0.29,8.63,8.512,1.7411,7.12,3.0677,19.1297,14.6667,7.5938,8.125,3.8099,77.5,11.779,11.445
19.08.87,3.144,6.21,0.3559,5.1161,6.3437,10.2187,12.25,20.87,3.187,0.3,8.61,8.321,1.7857,7.03,3.0573,19.0996,14.25,7.4375,8.0781,3.951,80,11.779,11.5562
20.08.87,3.186,6.303,0.3655,5.2763,6.5,10.3437,12.4375,21.005,3.215,0.3,8.69,8.578,1.8482,7.02,3.0521,19.5207,14.25,7.5,8.1875,3.951,78.75,12.1494,11.5562
21.08.87,3.211,6.2875,0.3716,5.2563,6.5156,10.3437,12.375,21.184,3.279,0.31,8.71,8.553,1.8929,6.87,3.0625,19.3402,13.9583,7.5,8.3125,3.8452,80,12.2975,11.5284
24.08.87,3.228,6.241,0.3881,5.1662,6.4375,10.3437,12.2344,21.192,3.297,0.3,8.54,8.598,1.8661,6.9,3.0156,19.0695,13.75,7.3438,8.1875,3.8099,81.25,12.1494,11.8339
25.08.87,3.222,6.272,0.3985,5.2563,6.5391,10.5,12.2813,20.988,3.21,0.29,8.51,8.466,1.8571,6.79,3.0156,19.7613,14,7.5156,8.1875,3.8099,81.25,12.1494,11.8062
26.08.87,3.255,6.1867,0.4011,5.1362,6.4844,10.4062,12.2344,20.979,3.259,0.29,8.62,8.458,1.8571,6.88,3.0365,19.8516,13.8333,7.5,8.0937,3.8099,80,12.0753,11.7784
27.08.87,3.249,6.241,0.402,5.036,6.3594,10.1562,12.25,20.906,3.251,0.3,8.72,8.427,1.8571,7,3.0469,19.6711,13.5417,7.375,7.8281,3.8805,77.5,12.0753,11.7228
28.08.87,3.311,6.2022,0.4176,5.006,6.2266,9.9062,12.25,21.103,3.266,0.28,8.69,8.526,1.8571,6.98,2.9896,18.9492,13.375,7.2031,7.75,3.8099,77.5,12.1123,11.5839
31.08.87,3.341,6.3805,0.4124,5.006,6.2344,9.9062,12.4531,20.946,3.312,0.29,8.69,8.62,1.9286,6.56,2.9479,19.2199,13.4583,7.2813,7.7344,3.7394,78.75,12.2605,11.7228
01.09.87,3.36,6.1092,0.3941,4.8458,6.0078,9.5937,12.1875,21.169,3.36,0.29,8.88,8.78,1.875,6.74,2.9896,18.8891,13.2917,7.1406,7.6875,3.6688,75,12.2975,11.4728
02.09.87,3.392,6.1169,0.3993,4.8458,6.0312,9.5625,12.1094,21.412,3.426,0.29,8.79,8.88,1.8571,6.63,2.9375,18.7988,13.1667,7.0313,7.6406,3.8099,73.75,12.1123,11.2784
03.09.87,3.48,6.0472,0.4002,4.8859,5.9766,9.5312,12.2031,21.338,3.564,0.29,8.82,8.858,1.8304,6.64,2.8906,18.498,13.1667,6.9688,7.5937,3.6688,75,11.9642,11.3339
04.09.87,3.546,5.9386,0.3889,4.7757,5.9453,9.4062,12.125,20.758,3.604,0.29,8.79,8.789,1.8036,6.65,2.8958,18.0469,12.9583,6.875,7.7031,3.6688,76.25,12.1123,11.1672
07.09.87,3.567,5.9386,0.3889,4.7757,5.9453,9.4062,12.125,20.444,3.512,0.3,8.72,8.851,1.8036,6.63,2.8958,18.0469,12.9583,6.875,7.7031,3.6688,76.25,12.1123,11.1672
08.09.87,3.534,5.9154,0.3872,4.7657,5.9141,9.4687,12.125,20.889,3.465,0.29,8.66,8.527,1.7813,6.59,2.8333,18.2875,13.0417,6.875,8.0625,3.5982,73.75,12.0382,11.0561
09.09.87,3.532,5.9231,0.3915,4.8058,5.875,9.8125,12,21.196,3.458,0.29,8.56,8.65,1.8839,6.58,2.8438,18.1371,12.7917,6.9531,8.2187,3.5982,73.75,12.0012,11.0561
10.09.87,3.542,6.0161,0.3976,4.8658,5.9297,9.6562,11.9063,20.987,3.471,0.29,8.6,8.695,1.9196,6.56,2.849,18.3777,12.8333,7.0469,8.4375,3.7394,75,12.1123,11.1117
11.09.87,3.563,6.1092,0.4037,4.9059,6,9.8125,11.9688,21.083,3.486,0.29,8.68,8.592,1.9464,6.44,2.9063,18.8289,12.7917,7.1406,8.625,3.8099,78.75,12.705,11.2506
14.09.87,3.52,6.1945,0.4141,4.9259,6.0391,9.9687,11.75,21.076,3.443,0.29,8.46,8.487,1.8929,6.24,2.9375,18.6484,13.25,7.1406,8.6562,3.7394,77.5,12.8902,11.4173
15.09.87,3.519,6.1169,0.4093,4.7857,5.9922,9.8437,11.6875,21.041,3.471,0.29,8.46,8.684,1.8482,6.34,2.8906,18.4379,13.125,7.0156,8.4531,3.7394,76.25,12.742,11.3617
16.09.87,3.507,5.9851,0.4054,4.7257,5.75,9.7812,11.5,20.704,3.416,0.29,8.48,8.638,1.8482,6.39,2.8802,18.2273,12.8333,6.8906,8.3437,3.7394,75,12.8902,11.1117
17.09.87,3.491,6.0006,0.4028,4.7857,5.7812,9.9062,11.4375,20.926,3.401,0.29,8.5,8.504,1.8571,6.55,2.8542,18.2273,12.6667,6.8906,8.3125,3.8099,73.75,13.2235,11.1117
18.09.87,3.506,6.0161,0.3993,4.7958,5.8047,10,11.5,20.918,3.416,0.29,8.51,8.587,1.8482,6.52,2.8438,18.4379,12.5833,6.8594,8.4844,3.7394,73.75,13.4088,11.0839
21.09.87,3.49,5.9386,0.3716,4.7757,5.6016,10,11.5625,20.718,3.417,0.29,8.38,8.548,1.7946,6.47,2.849,18.4078,12.4583,6.7188,8.5156,3.6688,73.75,13.3347,11.1672
22.09.87,3.485,6.1402,0.3976,5.006,5.8047,10.375,12.25,20.617,3.411,0.29,8.34,8.534,1.933,6.48,2.8802,19.0094,12.625,6.9375,8.6562,3.8099,76.25,13.1865,11.3061
23.09.87,3.531,6.1557,0.4184,4.966,5.9219,10.6875,12.1875,20.774,3.428,0.28,8.58,8.412,1.9732,6.5,2.875,19.2801,12.625,6.9844,8.9219,3.8099,75,13.8162,11.2784
24.09.87,3.593,6.1324,0.4254,4.8859,5.8984,10.75,11.9688,19.777,3.444,0.27,8.42,8.464,2.0179,6.56,2.849,19.2801,12.4583,6.75,9.1719,3.8099,76.25,14.2977,11.2228
25.09.87,3.622,6.1169,0.4306,4.9059,5.8437,10.9375,12.1563,19.84,3.457,0.28,8.57,8.418,2.0536,6.61,2.8542,19.25,12.3333,6.7344,9.0312,3.7394,75,14.1496,11.2784
28.09.87,3.706,6.2332,0.4445,4.986,5.9687,11.1875,12.3125,19.81,3.516,0.29,8.78,8.499,1.9911,6.5,2.8906,19.9418,12.625,6.7969,9.125,3.6688,75,13.9644,11.4728
29.09.87,3.683,6.3107,0.4462,4.9059,5.9141,11.125,12.3125,19.819,3.474,0.29,8.73,8.641,1.9464,6.4,2.901,19.4906,12.4167,6.8281,9.1406,3.7394,72.5,14.0384,11.3617
30.09.87,3.648,6.2642,0.4601,4.9259,5.9687,10.9687,12.1563,19.637,3.429,0.29,8.68,8.562,2.0179,6.36,2.8854,19.6711,12.7083,6.75,9.1875,3.7394,72.5,14.1496,11.3061
01.10.87,3.7,6.2875,0.4757,4.986,6.0937,11.1562,12.4063,19.728,3.475,0.29,8.6,8.68,2.0804,6.25,2.875,19.9719,12.8333,6.6875,9.2187,3.5982,75,14.3348,11.2784
02.10.87,3.755,6.2487,0.5035,4.996,6.1953,11.1562,12.4375,19.757,3.494,0.29,8.62,8.749,2.0893,6.24,2.8906,19.9418,12.75,6.7188,9.1719,3.7394,75,14.4459,11.3617
05.10.87,3.77,6.4193,0.5487,5.016,6.1641,10.8437,12.4375,19.729,3.487,0.29,8.75,8.973,2.1161,6.16,2.901,19.8215,12.625,6.6719,9.2344,3.7394,73.75,14.0014,11.3895
06.10.87,3.781,6.1712,0.5122,4.7857,5.9219,10.75,12.0313,19.518,3.455,0.3,8.75,9.017,1.9911,6.14,2.8229,18.9191,12.3333,6.2969,8.9687,3.4571,70,13.3347,11.195
07.10.87,3.798,6.1867,0.507,4.9159,5.8594,10.75,11.9063,19.278,3.471,0.3,8.6,8.948,1.9821,6.16,2.7969,19.0996,12.3333,6.5,8.8594,3.4571,68.75,13.7051,11.1672
08.10.87,3.765,6.1169,0.5001,4.8258,5.7656,10.6875,11.75,19.247,3.491,0.3,8.54,9.02,1.9375,6.33,2.776,19.0996,12.1667,6.4219,8.8125,3.3866,68.75,13.5199,11.0006
09.10.87,3.763,6.0316,0.4983,4.6656,5.6719,10.625,12,19.045,3.451,0.31,8.57,8.946,1.933,6.37,2.7396,18.8289,12.125,6.2656,8.7031,3.5277,66.25,13.3717,10.8895
12.10.87,3.732,6.0472,0.4966,4.6856,5.6562,10.625,11.9375,18.884,3.437,0.31,8.54,8.745,1.9018,6.31,2.724,18.1672,12.25,5.9375,8.5156,3.2455,65,12.8161,10.8339
13.10.87,3.732,6.1247,0.5087,4.7557,5.6719,10.9375,12.2813,19.358,3.456,0.32,8.53,8.896,1.9464,6.24,2.7396,18.4078,12.625,6.0156,8.75,3.3866,67.5,13.0383,10.8617
14.10.87,3.795,5.8301,0.4948,4.5655,5.4063,10.8125,11.7813,19.651,3.486,0.32,8.52,8.754,1.9018,6.38,2.6563,17.4453,12.375,5.9219,8.5625,3.1749,65,12.705,10.695
15.10.87,3.779,5.6207,0.4896,4.3052,5.2656,10.5625,11.6875,19.607,3.484,0.31,8.46,8.727,1.8571,6.37,2.4792,17.5355,12.4583,5.7344,8.4375,3.1044,63.75,11.9642,10.4172
16.10.87,3.739,5.2719,0.4497,4.0649,4.9375,9.6875,10.9375,19.057,3.432,0.31,8.44,8.517,1.7232,6.55,2.4688,16.9039,11.875,5.4531,8.0937,2.9633,61.25,11.1493,9.6949
19.10.87,3.257,3.8066,0.3143,3.354,4.0313,7.5625,8.375,17.711,3.104,0.31,7.51,7.674,1.3036,6.62,2.0417,12.5125,8.5833,4.5469,6.3437,2.4694,48.75,9.3343,8.556
20.10.87,3.205,4.6517,0.3334,3.6344,4.4766,9.0937,9.875,16.794,2.941,0.29,6.84,6.992,1.2321,5.15,2.1354,13.9563,8.4167,4.9219,5.7969,1.9755,46.25,9.7788,8.6671
21.10.87,3.372,5.0238,0.3933,4.0449,4.6406,9.6562,10.9375,18.313,3.109,0.29,7.32,8.129,1.4554,5.61,2.3542,14.7984,9.3333,5.4375,6.6406,2.4694,52.5,10.5937,9.2227
22.10.87,3.251,4.83,0.3698,3.7745,4.5234,9.7187,10.875,17.818,2.912,0.29,6.8,7.427,1.3125,5.61,2.2031,14.5578,9.375,5.4375,6.25,2.6105,48.75,9.7788,8.9449
23.10.87,3.299,5.0858,0.3351,3.7345,4.5938,9.875,11.2188,17.482,3.002,0.3,7.07,7.618,1.2679,4.99,2.125,14.3773,9.1667,5.6719,6.0156,2.7516,45,9.7047,8.7782
26.10.87,3.105,4.9308,0.2726,3.4141,4.2344,9.1875,10.2813,16.816,2.849,0.28,6.76,7.457,1,4.51,1.875,12.9938,8.4167,5.125,5.25,2.4694,38.75,7.3341,8.2504
27.10.87,3.231,5.0625,0.2865,3.5042,4.4375,9.5312,10.75,16.702,2.951,0.28,7.05,7.6,1.0804,4.62,2.0417,13.3547,8.5417,5.2188,5.5,2.5047,41.25,8.0008,8.0282
28.10.87,3.113,4.985,0.2865,3.5142,4.6016,9.25,10.1875,15.891,2.828,0.28,6.88,7.649,1.1964,5.23,2.0521,13.475,8.6667,5.2656,5.5625,2.4694,41.25,7.7415,8.2226
29.10.87,3.284,5.2874,0.3316,3.6544,4.9375,9.5625,10.3125,14.028,2.905,0.27,6.92,7.604,1.4107,5.03,2.1302,13.7457,8.625,5.5156,5.9375,2.3283,42.5,8.149,8.4449
30.10.87,3.299,5.4734,0.3455,3.7946,5,9.7812,10.6563,15.294,2.999,0.28,6.96,7.626,1.3795,4.82,2.1927,14.1969,9,5.6875,6.2187,2.5399,47.5,8.9268,8.5838
02.11.87,3.335,5.3882,0.349,3.7745,4.9844,9.8125,10.9063,15.099,3.073,0.28,6.93,7.907,1.3839,4.87,2.2708,14.4375,9.4167,5.625,6.3437,2.3988,46.25,8.7787,8.556
03.11.87,3.214,5.2719,0.3334,3.6444,4.8594,9.625,10.875,15.059,3.019,0.28,6.79,7.621,1.2946,4.64,2.2813,14.7684,9.1667,5.375,6.375,2.4694,43.75,8.5194,8.3338
04.11.87,3.105,5.2719,0.3386,3.5242,4.8594,9.5312,10.6563,14.819,2.968,0.27,6.66,7.426,1.2857,4.46,2.2135,14.4676,9.4583,5.2344,6.4531,2.3988,43.75,8.3712,8.3338
05.11.87,3.156,5.3959,0.3507,3.7545,4.9688,9.6562,10.4375,14.648,3.046,0.27,6.73,7.41,1.3571,4.27,2.2292,14.7984,9.5833,5.375,6.9062,2.3988,46.25,9.0009,8.1671
06.11.87,3.127,5.2796,0.3299,3.6944,4.7656,9.4375,10.3125,14.748,3,0.25,6.76,7.088,1.3482,4.46,2.2344,14.4375,9.5,5.3906,6.7656,2.3283,45,8.8527,8.0004
09.11.87,3.086,5.1943,0.3264,3.5443,4.5703,9.3125,10.0625,14.038,2.949,0.27,6.59,7.179,1.3304,4.94,2.1563,13.8961,9.5,5.25,6.7344,2.3283,43.75,8.4823,7.8615
10.11.87,3.016,5.1401,0.3264,3.4742,4.5156,9.125,9.9063,12.649,2.913,0.26,6.6,6.76,1.2946,4.65,2.0521,13.5352,9.5417,5.3125,6.6562,2.1166,43.75,8.223,7.806
11.11.87,3.103,5.2641,0.3403,3.5142,4.5938,9.2812,9.9688,12.931,2.89,0.25,6.57,6.867,1.3304,4.39,2.0573,13.5652,9.75,5.4375,6.9219,2.1166,42.5,8.3342,7.7226
12.11.87,3.139,5.4734,0.3473,3.7044,4.7891,9.3437,10.2813,13.486,2.878,0.24,6.9,6.956,1.3839,4.48,2.1667,14.5578,9.5833,5.5625,7.2031,2.1166,42.5,8.8157,7.8337
13.11.87,3.174,5.3184,0.3351,3.6844,4.8281,9.2187,10.1563,14.303,2.942,0.25,6.84,7.352,1.3304,4.34,2.1667,14.7082,9.5,5.5156,7.2344,2.3283,42.5,8.8527,8.0004
16.11.87,3.201,5.3339,0.3316,3.6344,4.875,9.1562,10.3125,15.656,2.955,0.24,6.72,7.232,1.3125,4.31,2.1823,15.1594,9.4167,5.5469,7.125,2.1872,42.5,8.8898,8.0838
17.11.87,3.09,5.2641,0.3247,3.6043,4.8047,9.125,10.125,14.848,2.931,0.26,6.79,7.243,1.25,4.11,2.1354,14.8887,9.2917,5.5,7.0312,2.3283,42.5,8.6305,8.0282
18.11.87,3.04,5.3649,0.3334,3.6444,4.8828,9.0937,10.375,14.886,2.923,0.27,6.91,7.224,1.2946,4.12,2.1615,15.3699,9.125,5.5625,7.1094,2.1872,42.5,8.5935,8.2226
19.11.87,3.102,5.3184,0.3212,3.5543,4.7656,8.875,9.8438,14.885,2.919,0.26,6.75,7.105,1.2321,4.14,2.0833,14.7984,9.0417,5.5156,7,2.1872,41.25,8.5935,8.056
20.11.87,3.08,5.3339,0.3299,3.6244,4.8594,8.9062,10.0625,14.804,2.906,0.26,6.87,7.143,1.2679,3.98,2.151,15.4,9.2917,5.625,7.1875,2.293,43.75,8.8898,8.1115
23.11.87,3.054,5.3649,0.3316,3.6244,4.9219,8.9687,9.9375,14.705,2.899,0.27,6.75,7.041,1.2946,3.98,2.1354,15.2797,9.1667,5.7344,7.3281,2.3283,41.25,9.0009,8.0004
24.11.87,3.198,5.4347,0.3299,3.6544,4.9766,9.0625,10.0938,14.705,2.956,0.27,6.85,7.066,1.3214,4.07,2.0833,15.4602,9.125,5.7813,7.5,2.8927,41.25,10.2232,8.0004
25.11.87,3.222,5.3261,0.3195,3.6244,4.8984,8.875,9.7813,14.737,2.98,0.27,6.84,6.988,1.3036,4.08,2.0625,15.0992,8.875,5.5781,7.625,2.8927,42.5,10.2603,7.8893
26.11.87,3.221,5.3261,0.3195,3.6244,4.8984,8.875,9.7813,14.294,2.992,0.27,6.9,7.001,1.3036,4.09,2.0625,15.0992,8.875,5.5781,7.625,2.8927,42.5,10.2603,7.8893
27.11.87,3.213,5.2486,0.3143,3.5142,4.7578,8.7812,9.7813,14.365,3.008,0.27,7.1,7.105,1.25,4.05,2.0208,14.6781,8.875,5.4531,7.4844,2.681,41.25,10.1492,7.8893
30.11.87,3.112,5.047,0.3108,3.3941,4.5625,8.4687,9.1875,13.918,2.936,0.28,6.88,7.123,1.1786,4.15,1.9219,14.0164,8.5833,5.1563,7.0937,2.6105,40,9.5195,7.6393
01.12.87,3.197,5.0703,0.3038,3.364,4.6406,8.5937,9.25,13.817,2.959,0.28,6.61,6.936,1.1875,4.11,1.9583,14.0766,8.5417,5.2813,6.9844,2.8151,40,9.6676,7.8337
02.12.87,3.094,5.0781,0.3056,3.334,4.7422,8.6875,9.4375,13.811,2.92,0.29,6.52,6.825,1.1607,4.12,1.9531,14.1367,8.7083,5.3906,7.0469,2.6669,41.25,9.6676,7.9726
03.12.87,3.03,4.7912,0.2804,3.1938,4.4922,8.4687,9,13.575,2.869,0.28,6.53,6.584,1.0893,4.11,1.8854,13.5652,8.2917,5.0313,6.875,2.6669,38.75,9.2972,7.806
04.12.87,3.001,4.8377,0.2917,3.2038,4.4531,8.4375,9.0625,12.824,2.84,0.28,6.67,6.353,1.0982,4.04,1.8646,13.5953,8.0833,5.1563,6.6719,2.8151,37.5,9.4083,7.6948
07.12.87,2.931,4.9618,0.3004,3.324,4.6563,8.4375,9.4063,12.735,2.781,0.28,6.63,6.138,1.1786,3.94,1.9271,14.0766,7.9167,5.3125,6.9687,2.5929,37.5,9.8528,7.7226
08.12.87,2.937,5.1943,0.3299,3.3841,4.8203,8.4687,9.9688,12.646,2.795,0.28,6.74,6.203,1.2321,3.92,1.8646,14.1969,8.0833,5.5469,7.1562,2.741,37.5,10.5196,7.7782
09.12.87,2.977,5.2951,0.3212,3.5142,4.8359,8.4375,9.875,12.717,2.822,0.28,6.83,6.166,1.25,3.92,1.849,14.5277,8,5.5781,7.4375,2.741,40,10.5937,7.8893
10.12.87,3.086,5.1943,0.3299,3.4241,4.7266,8.1875,9.5,13.07,2.885,0.28,6.87,6.339,1.2411,3.93,1.75,14.257,7.9583,5.3125,7.375,2.8151,38.75,10.6677,8.0004
11.12.87,3.011,5.1788,0.3334,3.4942,4.7578,8.1875,9.8125,12.961,2.843,0.28,6.93,6.254,1.2143,3.95,1.7396,14.648,8,5.2344,7.2812,2.741,37.5,10.5566,7.9171
14.12.87,3.001,5.3649,0.3525,3.6244,4.9531,8.5,9.9688,13.171,2.864,0.27,6.89,6.057,1.3304,3.9,1.7396,15.1594,8,5.375,7.5,2.741,42.5,10.5566,7.8615
15.12.87,2.989,5.3804,0.3559,3.6444,4.9141,8.6562,9.8125,13.165,2.861,0.27,6.94,6.199,1.3393,3.82,1.7344,15.2496,6.9167,5.4688,7.5,3.0744,45,10.8529,8.1671
16.12.87,2.997,5.4734,0.3768,3.7345,4.9922,8.7812,10.0313,13.801,2.911,0.27,6.94,6.154,1.4018,3.84,1.8594,15.4902,7.2917,5.5625,7.6719,3.0373,43.75,10.89,8.3338
17.12.87,3.015,5.3416,0.3611,3.6043,4.8516,8.5625,9.7188,13.845,2.945,0.28,6.85,6.21,1.4018,3.77,1.8542,14.8586,7.125,5.4688,7.625,3.1114,43.75,11.0381,8.056
18.12.87,2.986,5.4269,0.3611,3.6744,4.9375,8.6562,10,13.442,2.902,0.29,6.96,6.06,1.4464,3.7,1.8854,15.4902,7.6667,5.6406,7.7812,3.1114,46.25,11.0752,8.4171
21.12.87,3.014,5.4037,0.3577,3.6844,4.9609,8.5937,9.875,13.58,2.934,0.28,7.2,6.175,1.4911,3.85,1.9375,15.6105,7.6667,5.625,7.7344,3.0373,45,11.2233,8.6949
22.12.87,3.061,5.3416,0.3646,3.7845,4.8906,8.5312,9.9688,13.895,2.961,0.28,7.18,6.234,1.4821,3.79,2.0729,15.4602,7.625,5.5938,7.7187,3.0373,45,11.5567,8.7782
23.12.87,3.047,5.4424,0.3698,3.7445,4.9688,8.5937,10.0938,13.636,2.936,0.28,7.41,6.31,1.5089,3.87,2.1458,15.9113,7.75,5.6094,7.7656,2.741,43.75,11.7049,8.6949
24.12.87,3.062,5.4424,0.3698,3.6844,4.9609,8.5625,10.0938,13.682,2.951,0.29,7.59,6.341,1.5223,3.86,2.1146,15.6707,7.6667,5.6406,7.7187,2.9633,43.75,11.9271,8.6949
25.12.87,3.062,5.4424,0.3698,3.6844,4.9609,8.5625,10.0938,13.682,2.951,0.29,7.59,6.341,1.5223,3.86,2.1146,15.6707,7.6667,5.6406,7.7187,2.9633,43.75,11.9271,8.6949
28.12.87,2.978,5.2874,0.3559,3.5943,4.8047,8.2812,9.6563,13.082,2.91,0.29,7.59,6.077,1.4375,3.88,1.9896,15.1293,7.5833,5.4531,7.5781,2.8151,42.5,11.5567,8.5282
29.12.87,3.04,5.2254,0.3785,3.5443,4.7891,8.2812,9.5938,13.102,2.988,0.3,7.41,6.24,1.5045,3.97,2.0208,15.1293,7.625,5.3438,7.5156,2.8151,42.5,11.3345,8.4171
30.12.87,3.058,5.2409,0.3872,3.6143,4.7969,8.4375,9.7188,13.419,3.007,0.3,7.44,6.349,1.5491,3.74,1.9948,15.3398,7.5833,5.4063,7.5937,2.8151,42.5,11.1863,8.3893
31.12.87,3.09,5.2951,0.3768,3.5342,4.6797,8.5937,9.5313,13.571,3.039,0.3,7.3,6.415,1.5,3.93,1.9427,15.4902,7.125,5.5,7.75,2.9633,42.5,10.7789,8.2226
01.01.88,3.09,5.2951,0.3768,3.5342,4.6797,8.5937,9.5313,13.571,3.039,0.3,7.3,6.415,1.5,3.93,1.9427,15.4902,7.125,5.5,7.75,2.9633,42.5,10.7789,8.2226
04.01.88,3.049,5.3959,0.3889,3.7245,4.8828,8.625,10.125,12.436,2.997,0.29,7.54,6.095,1.5982,3.96,2.026,15.9113,7.6667,5.6875,7.8281,2.8151,45,10.8159,8.6116
05.01.88,3.003,5.3649,0.3959,3.7445,4.9063,8.7187,10.1875,12.67,2.976,0.28,7.5,6.271,1.5938,3.85,2.1927,15.791,7.25,5.6875,8.0312,2.9633,43.75,10.927,8.9449
06.01.88,2.976,5.3494,0.4063,3.7645,4.875,8.6875,10.0938,12.612,2.95,0.28,7.12,6.231,1.5625,4.1,2.2292,15.8813,7.2917,5.7813,8.2344,2.9633,43.75,10.7789,9.2227
07.01.88,2.995,5.4192,0.4202,3.7845,4.8516,8.7187,10.2813,12.648,2.933,0.29,7.65,6.22,1.5893,4.12,2.2292,15.8512,7.3333,5.7656,8.1562,2.8151,45,10.7048,9.3338
08.01.88,3.003,5.1013,0.3889,3.4742,4.5313,8.3437,9.5,12.525,2.948,0.29,7.44,6.271,1.4286,4.06,2.0885,14.2871,6.7917,5.2969,7.625,2.9633,42.5,10.4455,8.7227
11.01.88,2.96,5.1478,0.402,3.5443,4.5156,8.4062,9.6875,12.294,2.895,0.29,7.36,6.268,1.5179,3.9,2.099,15.1293,7.2083,5.3594,7.5312,2.8892,41.25,10.3344,9.056
12.01.88,2.935,5.1788,0.3941,3.5242,4.4844,8.5937,9.8438,12.277,2.922,0.29,7.18,6.339,1.5,3.93,2.0781,14.7984,7,5.2969,7.5312,2.741,41.25,10.1492,9.2783
13.01.88,2.912,5.2874,0.3941,3.5443,4.4688,8.7812,9.7813,12.095,2.88,0.29,7.13,6.203,1.5089,3.86,2.0781,14.618,6.9583,5.2969,7.4531,2.741,41.25,10.0751,9.3338
14.01.88,2.872,5.2719,0.3907,3.5643,4.5156,8.8437,9.6875,12.048,2.864,0.29,7.14,6.123,1.5089,3.71,2.1146,14.5879,6.8333,5.3594,7.4844,2.8892,40,10.1121,9.2783
15.01.88,2.81,5.2409,0.4011,3.7044,4.6172,9.0937,10.2188,11.439,2.788,0.29,7.19,6,1.5313,3.69,2.099,15.0691,6.875,5.6094,7.7344,2.9633,41.25,10.5937,9.5283
18.01.88,2.825,5.3416,0.3976,3.7044,4.6406,9.0937,10.1875,12.214,2.837,0.29,7.14,6.273,1.5268,3.74,2.1667,14.8586,6.7917,5.5469,7.8125,3.0373,41.25,10.7048,9.5005
19.01.88,2.87,5.2796,0.3976,3.6444,4.6406,9.0625,9.9688,12.025,2.828,0.3,7.08,6.146,1.5268,3.64,2.2083,14.4375,6.8333,5.5156,7.75,3.1114,40,10.6307,9.5283
20.01.88,2.904,5.1866,0.375,3.4842,4.4844,8.7812,9.625,12.016,2.844,0.3,6.97,6.116,1.4196,3.77,2.1354,13.7156,6.875,5.3594,7.3125,2.8892,40,10.001,9.3616
21.01.88,2.932,5.1401,0.382,3.4642,4.6719,8.7812,9.6875,11.751,2.828,0.3,7.02,6.053,1.433,3.74,2.1198,13.5953,6.8333,5.3438,7.0937,2.9633,38.75,9.8899,9.2227
22.01.88,3.003,5.1633,0.3742,3.5443,4.9922,9.125,9.9063,12.061,2.839,0.3,7.03,6.082,1.4018,3.66,2.1406,13.7156,6.7083,5.4844,7.2344,3.0373,40,9.964,9.5283
25.01.88,3.073,5.2951,0.3872,3.5443,4.9219,9.25,10.1875,12.04,2.814,0.3,6.96,6.09,1.4598,3.69,2.1823,13.9563,6.9167,5.5625,7.3125,2.9633,38.75,10.001,10.0005
26.01.88,3.058,5.2564,0.3785,3.4742,4.8516,9.2187,10.0625,12.018,2.829,0.3,7,5.959,1.4196,3.64,2.1875,13.6254,6.7917,5.5469,7.2031,3.0373,40,9.9269,9.945
27.01.88,3.074,5.2254,0.3872,3.4141,4.7109,9.1562,9.9375,11.942,2.843,0.29,7.08,5.856,1.4196,3.61,2.1406,13.9563,6.875,5.5313,7.0937,3.0373,40,9.8158,9.7783
28.01.88,3.102,5.2409,0.3924,3.5342,4.7969,9.5,10.2813,11.554,2.858,0.3,7.24,5.878,1.4732,3.64,2.2031,14.1367,6.9167,5.4844,7.1562,2.9633,40,10.0751,9.945
29.01.88,3.099,5.2641,0.3872,3.6143,4.8984,9.625,10.5,11.442,2.844,0.31,7.19,5.849,1.4821,3.58,2.276,14.5578,7.1667,5.6563,7.2812,2.9633,40,10.0751,10.1672
01.02.88,3.076,5.2409,0.3837,3.5242,4.8594,9.4687,10.25,11.534,2.821,0.32,7.21,5.949,1.4911,3.47,2.2396,14.3773,6.9583,5.5781,7.2969,2.8892,40,10.0751,10.2783
02.02.88,3.099,5.2021,0.3872,3.5342,4.8516,9.375,10.3438,11.649,2.857,0.31,7.23,6.015,1.4732,3.48,2.224,14.1969,6.9167,5.6563,7.1875,3.0373,40,10.038,10.2227
03.02.88,3.06,5.0858,0.3664,3.4441,4.7656,9.3437,10.2813,11.682,2.841,0.3,7.14,6.032,1.4107,3.46,2.1563,13.7758,6.9583,5.5781,7.2812,3.0373,40,10.1121,10.2505
04.02.88,3.132,5.0238,0.3542,3.4842,4.8359,9.4062,10.25,11.81,2.857,0.29,7.16,6.072,1.4196,3.41,2.1563,13.5652,7.1667,5.5313,7.2969,2.9633,40,10.038,10.2783
